0,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.14,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.03,S,S,S,S,V,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S
0.08,S,S,S,I,V,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S
0.03,S,S,S,D,V,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S
0.25,S,S,S,D,V,S,V,S,S,S,S,S,S,S,S,V,S,S,S,S
0.05,S,S,S,D,V,S,V,S,S,S,S,S,S,S,S,V,S,S,I,S
0.01,S,S,S,D,V,S,V,S,S,S,S,S,S,S,S,V,S,S,D,S
0.00,S,S,S,D,V,S,V,S,S,S,S,V,S,S,S,V,S,S,D,S
0.13,S,S,S,D,V,S,V,S,S,S,S,V,S,S,S,V,S,S,D,V
0.03,S,S,S,D,V,I,V,S,S,S,S,V,S,S,S,V,S,S,D,V
0.07,S,S,S,D,V,I,V,S,S,S,S,V,V,S,S,V,S,S,D,V
0.22,S,S,S,D,V,S,V,S,S,S,S,V,V,S,S,V,S,S,D,V
0.08,S,S,S,D,V,S,V,S,S,S,I,V,V,S,S,V,S,S,D,V
0.02,S,S,S,D,V,S,V,S,S,S,D,V,V,S,S,V,S,S,D,V
0.44,S,S,S,D,V,S,V,V,S,S,D,V,V,S,S,V,S,S,D,V
0.39,S,S,S,D,V,S,V,V,S,V,D,V,V,S,S,V,S,S,D,V
0.02,S,S,S,D,V,S,V,V,S,V,D,V,V,S,S,V,S,V,D,V
0.00,S,S,S,D,V,S,V,V,S,V,D,V,V,I,S,V,S,V,D,V
0.03,S,S,S,D,V,S,V,V,S,V,D,V,V,D,S,V,S,V,D,V
0.37,S,S,S,D,V,S,V,V,S,V,D,V,V,D,V,V,S,V,D,V
0.06,S,I,S,D,V,S,V,V,S,V,D,V,V,D,V,V,S,V,D,V
0.05,S,D,S,D,V,S,V,V,S,V,D,V,V,D,V,V,S,V,D,V
0.17,V,D,S,D,V,S,V,V,S,V,D,V,V,D,V,V,S,V,D,V
0.15,V,D,V,D,V,S,V,V,S,V,D,V,V,D,V,V,S,V,D,V
0.47,V,D,V,D,V,V,V,V,S,V,D,V,V,D,V,V,S,V,D,V
0.64,V,D,V,D,V,V,V,V,S,V,D,V,V,D,V,V,I,V,D,V
0.06,V,D,V,D,V,V,V,V,S,V,D,V,V,D,V,V,D,V,D,V
12.70,V,D,V,D,V,V,V,V,V,V,D,V,V,D,V,V,D,V,D,V
