0,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.08,S,S,S,S,S,S,S,S,S,S,S,S,S,S,I,S,S,S,S,S
0.16,S,S,S,S,S,S,S,S,S,S,S,S,S,S,D,S,S,S,S,S
0.05,S,S,S,S,S,S,S,I,S,S,S,S,S,S,D,S,S,S,S,S
0.11,S,S,S,S,S,S,S,D,S,S,S,S,S,S,D,S,S,S,S,S
0.08,S,I,S,S,S,S,S,D,S,S,S,S,S,S,D,S,S,S,S,S
0.07,S,D,S,S,S,S,S,D,S,S,S,S,S,S,D,S,S,S,S,S
0.05,S,D,S,S,S,S,S,D,S,S,S,V,S,S,D,S,S,S,S,S
0.18,I,D,S,S,S,S,S,D,S,S,S,V,S,S,D,S,S,S,S,S
0.03,I,D,S,S,S,S,S,D,I,S,S,V,S,S,D,S,S,S,S,S
0.01,D,D,S,S,S,S,S,D,I,S,S,V,S,S,D,S,S,S,S,S
0.06,D,D,S,S,S,I,S,D,I,S,S,V,S,S,D,S,S,S,S,S
0.01,D,D,S,S,S,I,S,D,D,S,S,V,S,S,D,S,S,S,S,S
0.00,D,D,S,S,S,I,V,D,D,S,S,V,S,S,D,S,S,S,S,S
0.00,D,D,S,S,S,I,V,D,D,V,S,V,S,S,D,S,S,S,S,S
0.06,D,D,S,S,S,I,V,D,D,V,S,V,S,S,D,V,S,S,S,S
0.08,D,D,S,S,I,I,V,D,D,V,S,V,S,S,D,V,S,S,S,S
0.03,D,D,S,S,D,I,V,D,D,V,S,V,S,S,D,V,S,S,S,S
0.06,D,D,S,S,D,I,V,D,D,V,S,V,V,S,D,V,S,S,S,S
0.06,D,D,S,S,D,I,V,D,D,V,S,V,V,V,D,V,S,S,S,S
0.71,D,D,S,S,D,I,V,D,D,V,S,V,V,V,D,V,V,S,S,S
0.16,D,D,S,S,D,I,V,D,D,V,S,V,V,V,D,V,V,S,V,S
0.15,D,D,S,S,D,I,V,D,D,V,S,V,V,V,D,V,V,I,V,S
0.02,D,D,S,S,D,I,V,D,D,V,S,V,V,V,D,V,V,D,V,S
0.20,D,D,V,S,D,I,V,D,D,V,S,V,V,V,D,V,V,D,V,S
0.32,D,D,V,V,D,I,V,D,D,V,S,V,V,V,D,V,V,D,V,S
0.09,D,D,V,V,D,S,V,D,D,V,S,V,V,V,D,V,V,D,V,S
0.07,D,D,V,V,D,S,V,D,D,V,S,V,V,V,D,V,V,D,V,V
0.40,D,D,V,V,D,V,V,D,D,V,S,V,V,V,D,V,V,D,V,V
2.69,D,D,V,V,D,V,V,D,D,V,V,V,V,V,D,V,V,D,V,V
