0,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.48,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,V,S,S,S,S
0.03,S,S,S,S,S,V,S,S,S,S,S,S,S,S,S,V,S,S,S,S
0.02,S,S,S,S,S,V,S,S,S,S,S,S,S,S,S,V,S,V,S,S
0.29,S,S,S,S,S,V,V,S,S,S,S,S,S,S,S,V,S,V,S,S
0.02,S,S,S,S,S,V,V,S,S,S,S,S,S,S,S,V,I,V,S,S
0.05,S,S,S,S,S,V,V,S,S,S,S,S,S,S,S,V,D,V,S,S
0.11,S,S,S,S,S,V,V,S,S,S,S,S,S,S,S,V,D,V,S,V
0.20,S,S,S,S,V,V,V,S,S,S,S,S,S,S,S,V,D,V,S,V
0.03,S,V,S,S,V,V,V,S,S,S,S,S,S,S,S,V,D,V,S,V
0.20,S,V,S,S,V,V,V,S,S,S,S,S,S,S,S,V,D,V,I,V
0.00,S,V,S,S,V,V,V,S,S,S,S,S,S,S,S,V,D,V,D,V
0.01,S,V,I,S,V,V,V,S,S,S,S,S,S,S,S,V,D,V,D,V
0.06,S,V,D,S,V,V,V,S,S,S,S,S,S,S,S,V,D,V,D,V
0.15,S,V,D,S,V,V,V,S,S,S,S,S,V,S,S,V,D,V,D,V
0.03,S,V,D,V,V,V,V,S,S,S,S,S,V,S,S,V,D,V,D,V
0.75,I,V,D,V,V,V,V,S,S,S,S,S,V,S,S,V,D,V,D,V
0.01,I,V,D,V,V,V,V,S,I,S,S,S,V,S,S,V,D,V,D,V
0.02,D,V,D,V,V,V,V,S,I,S,S,S,V,S,S,V,D,V,D,V
0.04,D,V,D,V,V,V,V,S,D,S,S,S,V,S,S,V,D,V,D,V
0.64,D,V,D,V,V,V,V,S,D,S,S,I,V,S,S,V,D,V,D,V
0.02,D,V,D,V,V,V,V,S,D,S,S,D,V,S,S,V,D,V,D,V
0.20,D,V,D,V,V,V,V,S,D,I,S,D,V,S,S,V,D,V,D,V
0.09,D,V,D,V,V,V,V,S,D,D,S,D,V,S,S,V,D,V,D,V
0.06,D,V,D,V,V,V,V,S,D,D,I,D,V,S,S,V,D,V,D,V
0.05,D,V,D,V,V,V,V,S,D,D,D,D,V,S,S,V,D,V,D,V
0.74,D,V,D,V,V,V,V,I,D,D,D,D,V,S,S,V,D,V,D,V
0.01,D,V,D,V,V,V,V,D,D,D,D,D,V,S,S,V,D,V,D,V
0.16,D,V,D,V,V,V,V,D,D,D,D,D,V,V,S,V,D,V,D,V
0.26,D,V,D,V,V,V,V,D,D,D,D,D,V,V,I,V,D,V,D,V
0.03,D,V,D,V,V,V,V,D,D,D,D,D,V,V,D,V,D,V,D,V
