0,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.06,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.01,S,S,V,S,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S
0.09,I,S,V,S,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S
0.01,I,S,V,S,S,S,V,S,V,S,S,S,S,S,S,S,S,S,S,S
0.00,D,S,V,S,S,S,V,S,V,S,S,S,S,S,S,S,S,S,S,S
0.00,D,S,V,S,S,S,V,S,V,S,V,S,S,S,S,S,S,S,S,S
0.11,D,S,V,S,S,S,V,V,V,S,V,S,S,S,S,S,S,S,S,S
0.17,D,S,V,S,S,S,V,V,V,S,V,V,S,S,S,S,S,S,S,S
0.01,D,S,V,S,S,S,V,V,V,S,V,V,S,S,S,S,S,I,S,S
0.02,D,S,V,S,S,S,V,V,V,S,V,V,S,S,S,S,S,D,S,S
0.05,D,S,V,S,S,S,V,V,V,S,V,V,S,S,S,S,V,D,S,S
0.04,D,S,V,S,S,V,V,V,V,S,V,V,S,S,S,S,V,D,S,S
0.08,D,S,V,S,S,V,V,V,V,S,V,V,S,S,V,S,V,D,S,S
0.04,D,S,V,V,S,V,V,V,V,S,V,V,S,S,V,S,V,D,S,S
0.13,D,S,V,V,S,V,V,V,V,S,V,V,S,S,V,S,V,D,V,S
0.92,D,S,V,V,S,V,V,V,V,V,V,V,S,S,V,S,V,D,V,S
0.26,D,S,V,V,S,V,V,V,V,V,V,V,S,S,V,S,V,D,V,V
0.05,D,S,V,V,S,V,V,V,V,V,V,V,S,S,V,I,V,D,V,V
0.02,D,S,V,V,S,V,V,V,V,V,V,V,S,S,V,D,V,D,V,V
1.35,D,I,V,V,S,V,V,V,V,V,V,V,S,S,V,D,V,D,V,V
0.00,D,D,V,V,S,V,V,V,V,V,V,V,S,S,V,D,V,D,V,V
0.12,D,D,V,V,I,V,V,V,V,V,V,V,S,S,V,D,V,D,V,V
0.06,D,D,V,V,D,V,V,V,V,V,V,V,S,S,V,D,V,D,V,V
1.99,D,D,V,V,D,V,V,V,V,V,V,V,S,I,V,D,V,D,V,V
0.05,D,D,V,V,D,V,V,V,V,V,V,V,S,D,V,D,V,D,V,V
3.15,D,D,V,V,D,V,V,V,V,V,V,V,I,D,V,D,V,D,V,V
0.01,D,D,V,V,D,V,V,V,V,V,V,V,D,D,V,D,V,D,V,V
