0,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.05,S,S,S,I,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.01,S,S,S,I,S,S,S,S,S,S,S,S,V,S,S,S,S,S,S,S
0.00,S,S,S,I,S,S,S,S,S,V,S,S,V,S,S,S,S,S,S,S
0.01,S,S,I,I,S,S,S,S,S,V,S,S,V,S,S,S,S,S,S,S
0.06,S,S,D,I,S,S,S,S,S,V,S,S,V,S,S,S,S,S,S,S
0.02,S,S,D,I,S,S,S,S,S,V,S,S,V,S,S,S,S,V,S,S
0.00,S,S,D,I,S,S,S,S,S,V,V,S,V,S,S,S,S,V,S,S
0.07,S,S,D,I,S,S,S,S,S,V,V,S,V,S,S,V,S,V,S,S
0.17,S,S,D,I,S,S,S,S,S,V,V,S,V,S,S,V,V,V,S,S
0.07,V,S,D,I,S,S,S,S,S,V,V,S,V,S,S,V,V,V,S,S
0.28,V,S,D,I,S,S,S,S,S,V,V,S,V,V,S,V,V,V,S,S
0.05,V,S,D,I,V,S,S,S,S,V,V,S,V,V,S,V,V,V,S,S
0.01,V,V,D,I,V,S,S,S,S,V,V,S,V,V,S,V,V,V,S,S
0.06,V,V,D,I,V,S,S,S,S,V,V,S,V,V,S,V,V,V,I,S
0.07,V,V,D,I,V,S,S,S,S,V,V,S,V,V,S,V,V,V,D,S
0.26,V,V,D,I,V,S,S,S,S,V,V,V,V,V,S,V,V,V,D,S
0.17,V,V,D,I,V,S,I,S,S,V,V,V,V,V,S,V,V,V,D,S
0.03,V,V,D,I,V,S,D,S,S,V,V,V,V,V,S,V,V,V,D,S
0.36,V,V,D,I,V,S,D,S,S,V,V,V,V,V,V,V,V,V,D,S
0.15,V,V,D,I,V,S,D,I,S,V,V,V,V,V,V,V,V,V,D,S
0.05,V,V,D,I,V,S,D,D,S,V,V,V,V,V,V,V,V,V,D,S
0.31,V,V,D,I,V,S,D,D,S,V,V,V,V,V,V,V,V,V,D,I
0.02,V,V,D,I,V,S,D,D,S,V,V,V,V,V,V,V,V,V,D,D
0.29,V,V,D,I,V,V,D,D,S,V,V,V,V,V,V,V,V,V,D,D
0.03,V,V,D,I,V,V,D,D,V,V,V,V,V,V,V,V,V,V,D,D
1.84,V,V,D,S,V,V,D,D,V,V,V,V,V,V,V,V,V,V,D,D
0.01,V,V,D,V,V,V,D,D,V,V,V,V,V,V,V,V,V,V,D,D
