0,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.03,S,S,S,S,S,S,S,S,S,S,S,S,S,I,S,S,S,S,S,S
0.02,S,S,S,S,S,S,S,S,S,S,S,S,I,I,S,S,S,S,S,S
0.08,S,S,S,S,S,S,S,S,S,S,S,S,D,I,S,S,S,S,S,S
0.02,S,S,S,S,V,S,S,S,S,S,S,S,D,I,S,S,S,S,S,S
0.01,S,S,S,S,V,S,S,S,S,S,S,S,D,D,S,S,S,S,S,S
0.10,S,S,S,S,V,S,S,S,S,S,S,S,D,D,S,S,S,V,S,S
0.01,S,S,S,S,V,V,S,S,S,S,S,S,D,D,S,S,S,V,S,S
0.18,S,S,S,S,V,V,S,I,S,S,S,S,D,D,S,S,S,V,S,S
0.08,S,S,S,S,V,V,S,I,S,S,S,S,D,D,S,S,S,V,V,S
0.00,S,S,S,S,V,V,S,I,S,V,S,S,D,D,S,S,S,V,V,S
0.03,S,S,S,S,V,V,S,I,S,V,S,S,D,D,S,S,I,V,V,S
0.05,S,S,S,S,V,V,S,I,S,V,S,S,D,D,S,S,D,V,V,S
0.01,S,S,S,S,V,V,S,S,S,V,S,S,D,D,S,S,D,V,V,S
0.03,S,S,S,S,V,V,S,S,S,V,S,S,D,D,S,V,D,V,V,S
0.05,S,I,S,S,V,V,S,S,S,V,S,S,D,D,S,V,D,V,V,S
0.02,S,I,S,S,V,V,S,S,S,V,S,S,D,D,V,V,D,V,V,S
0.07,S,D,S,S,V,V,S,S,S,V,S,S,D,D,V,V,D,V,V,S
0.21,S,D,S,S,V,V,V,S,S,V,S,S,D,D,V,V,D,V,V,S
0.12,S,D,S,V,V,V,V,S,S,V,S,S,D,D,V,V,D,V,V,S
0.28,S,D,S,V,V,V,V,S,S,V,S,S,D,D,V,V,D,V,V,V
0.07,S,D,S,V,V,V,V,V,S,V,S,S,D,D,V,V,D,V,V,V
0.23,S,D,S,V,V,V,V,V,I,V,S,S,D,D,V,V,D,V,V,V
0.02,S,D,S,V,V,V,V,V,D,V,S,S,D,D,V,V,D,V,V,V
0.19,S,D,S,V,V,V,V,V,D,V,V,S,D,D,V,V,D,V,V,V
0.52,S,D,I,V,V,V,V,V,D,V,V,S,D,D,V,V,D,V,V,V
0.08,S,D,I,V,V,V,V,V,D,V,V,V,D,D,V,V,D,V,V,V
0.04,S,D,D,V,V,V,V,V,D,V,V,V,D,D,V,V,D,V,V,V
0.98,I,D,D,V,V,V,V,V,D,V,V,V,D,D,V,V,D,V,V,V
0.05,D,D,D,V,V,V,V,V,D,V,V,V,D,D,V,V,D,V,V,V
