0,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.03,S,S,S,S,S,S,S,S,S,S,S,S,V,S,S,S,S,S,S,S
0.07,S,S,S,S,S,S,S,S,S,S,S,S,V,S,V,S,S,S,S,S
0.03,S,S,S,S,S,S,S,S,S,S,S,S,V,S,V,S,S,S,S,V
0.13,S,S,S,S,S,S,V,S,S,S,S,S,V,S,V,S,S,S,S,V
0.03,S,S,S,S,S,S,V,S,S,S,S,S,V,S,V,S,S,S,V,V
0.05,S,S,S,S,S,V,V,S,S,S,S,S,V,S,V,S,S,S,V,V
0.01,S,S,S,S,S,V,V,S,V,S,S,S,V,S,V,S,S,S,V,V
0.08,S,S,S,S,S,V,V,S,V,V,S,S,V,S,V,S,S,S,V,V
0.28,S,S,S,S,S,V,V,S,V,V,S,S,V,V,V,S,S,S,V,V
0.06,S,S,S,S,S,V,V,S,V,V,S,S,V,V,V,S,S,V,V,V
0.08,V,S,S,S,S,V,V,S,V,V,S,S,V,V,V,S,S,V,V,V
0.73,V,S,S,S,S,V,V,S,V,V,V,S,V,V,V,S,S,V,V,V
0.31,V,S,V,S,S,V,V,S,V,V,V,S,V,V,V,S,S,V,V,V
0.18,V,V,V,S,S,V,V,S,V,V,V,S,V,V,V,S,S,V,V,V
0.22,V,V,V,S,I,V,V,S,V,V,V,S,V,V,V,S,S,V,V,V
0.02,V,V,V,S,D,V,V,S,V,V,V,S,V,V,V,S,S,V,V,V
0.15,V,V,V,S,D,V,V,S,V,V,V,S,V,V,V,V,S,V,V,V
0.45,V,V,V,S,D,V,V,S,V,V,V,S,V,V,V,V,V,V,V,V
0.26,V,V,V,S,D,V,V,S,V,V,V,I,V,V,V,V,V,V,V,V
0.00,V,V,V,S,D,V,V,S,V,V,V,D,V,V,V,V,V,V,V,V
0.24,V,V,V,S,D,V,V,I,V,V,V,D,V,V,V,V,V,V,V,V
0.04,V,V,V,S,D,V,V,D,V,V,V,D,V,V,V,V,V,V,V,V
2.71,V,V,V,V,D,V,V,D,V,V,V,D,V,V,V,V,V,V,V,V
