0,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.03,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.06,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,V
0.02,S,S,S,V,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,V
0.04,S,S,S,V,S,S,S,S,V,S,S,S,V,S,S,S,S,S,S,V
0.06,S,S,S,V,S,S,I,S,V,S,S,S,V,S,S,S,S,S,S,V
0.00,S,S,S,V,S,S,D,S,V,S,S,S,V,S,S,S,S,S,S,V
0.01,S,V,S,V,S,S,D,S,V,S,S,S,V,S,S,S,S,S,S,V
0.25,S,V,S,V,S,S,D,S,V,S,S,S,V,S,S,S,V,S,S,V
0.09,S,V,S,V,S,S,D,S,V,S,S,I,V,S,S,S,V,S,S,V
0.00,S,V,S,V,I,S,D,S,V,S,S,I,V,S,S,S,V,S,S,V
0.02,S,V,S,V,D,S,D,S,V,S,S,I,V,S,S,S,V,S,S,V
0.01,S,V,S,V,D,S,D,S,V,S,S,D,V,S,S,S,V,S,S,V
0.09,S,V,S,V,D,S,D,S,V,S,S,D,V,S,I,S,V,S,S,V
0.00,S,V,S,V,D,S,D,S,V,S,S,D,V,S,D,S,V,S,S,V
0.03,S,V,V,V,D,S,D,S,V,S,S,D,V,S,D,S,V,S,S,V
0.02,S,V,V,V,D,S,D,S,V,S,S,D,V,S,D,I,V,S,S,V
0.00,S,V,V,V,D,S,D,S,V,S,S,D,V,S,D,D,V,S,S,V
0.05,S,V,V,V,D,S,D,S,V,S,V,D,V,S,D,D,V,S,S,V
0.01,S,V,V,V,D,S,D,S,V,S,V,D,V,S,D,D,V,V,S,V
0.05,S,V,V,V,D,S,D,S,V,S,V,D,V,S,D,D,V,V,V,V
0.07,S,V,V,V,D,S,D,S,V,V,V,D,V,S,D,D,V,V,V,V
0.07,I,V,V,V,D,S,D,S,V,V,V,D,V,S,D,D,V,V,V,V
0.04,I,V,V,V,D,V,D,S,V,V,V,D,V,S,D,D,V,V,V,V
0.00,D,V,V,V,D,V,D,S,V,V,V,D,V,S,D,D,V,V,V,V
1.38,D,V,V,V,D,V,D,I,V,V,V,D,V,S,D,D,V,V,V,V
0.11,D,V,V,V,D,V,D,D,V,V,V,D,V,S,D,D,V,V,V,V
1.45,D,V,V,V,D,V,D,D,V,V,V,D,V,V,D,D,V,V,V,V
